subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,21,sample_21.csv,T60,T60_21_00001,Awake,0,2,2,0.948788881,61.06015825,60,60.111369369,1500,25.000000000022737,23,1523,23,1523,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.07020030589244167,True,0.15075981669696867,True,
,21,sample_21.csv,T60,T60_21_00002,Awake,0,2,2,61.100214,121.3105824,60,60.2103684,1500,25.000000000022737,1523,3023,1523,3023,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.1347189304083126,True,0.2893458204410438,True,
,21,sample_21.csv,T60,T60_21_00003,Awake,0,2,2,121.3503504,181.5607276,60,60.21037720000001,1500,25.000000000022737,3023,4523,3023,4523,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.4284368832101349,True,0.20348131244870135,True,
,21,sample_21.csv,T60,T60_21_00004,Awake,0,4,3,454.4708579,514.6802788,60,60.2094209,1500,25.000000000022737,5700,7200,11316,12816,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.0749826845468765,True,0.2743872357657735,True,
,21,sample_21.csv,T60,T60_21_00005,Awake,0,4,3,514.7200065,574.9309926,60,60.210986100000014,1500,25.000000000022737,7200,8700,12816,14316,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.10549414827844636,True,0.2856804155572247,True,
,21,sample_21.csv,T60,T60_21_00006,Awake,0,4,3,574.9702122,635.1900823,60,60.21987009999998,1500,25.000000000022737,8700,10200,14316,15816,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.07061144774783036,True,0.1724940599354827,True,
,21,sample_21.csv,T60,T60_21_00007,Awake,0,4,3,635.2310905,695.4402778,60,60.20918729999994,1500,25.000000000022737,10200,11700,15816,17316,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.1680479399004179,True,0.2735908968382534,True,
,21,sample_21.csv,T60,T60_21_00008,Awake,0,4,3,695.4801762,755.6907613,60,60.2105851,1500,25.000000000022737,11700,13200,17316,18816,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.2811700935709091,True,0.24278645377934685,True,
,21,sample_21.csv,T60,T60_21_00009,Awake,0,4,3,755.7309957,815.9300606,60,60.19906490000005,1500,25.000000000022737,13200,14700,18816,20316,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.17068662244363123,True,0.26272908775253756,True,
,21,sample_21.csv,T60,T60_21_00010,Awake,0,4,3,815.970803,876.1807847,60,60.20998169999996,1500,25.000000000022737,14700,16200,20316,21816,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.16125487483707265,True,0.20511535224489666,True,
,21,sample_21.csv,T60,T60_21_00011,Awake,0,4,3,876.2209511,936.4205389,60,60.19958780000002,1500,25.000000000022737,16200,17700,21816,23316,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.4188122023269853,False,0.5493254289743286,True,
,21,sample_21.csv,T60,T60_21_00012,Awake,0,4,3,936.4606316,996.670085,60,60.209453399999916,1500,25.000000000022737,17700,19200,23316,24816,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.2357419166511531,True,0.1864258824793096,True,
,21,sample_21.csv,T60,T60_21_00013,Awake,0,4,3,996.7101262,1056.910546,60,60.20041980000008,1500,25.000000000022737,19200,20700,24816,26316,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.12899143293893456,True,0.07390486246252442,True,
,21,sample_21.csv,T60,T60_21_00014,Awake,0,4,3,1056.950781,1117.16017,60,60.2093890000001,1500,25.000000000022737,20700,22200,26316,27816,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.19981128198200035,True,0.22452239054621045,True,
,21,sample_21.csv,T60,T60_21_00015,Awake,0,4,3,1117.199996,1177.400249,60,60.200252999999975,1500,25.000000000022737,22200,23700,27816,29316,T60/filtered_sessions/sample_21.csv,True,0,0.0,True,0.0911987198622122,True,0.19068845398186535,True,
