subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,04,sample_4.csv,T60,T60_04_00001,Awake,0,1,1,1.589780092,61.79052806,60,60.200747968,1500,24.991877639597273,0,1500,0,1500,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.32745801896442767,True,0.43843340682963494,True,
,04,sample_4.csv,T60,T60_04_00002,Awake,0,1,1,61.83078885,122.0406938,60,60.20990495,1500,24.991877639597273,1500,3000,1500,3000,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.09542681596195901,True,0.17055589444177605,True,
,04,sample_4.csv,T60,T60_04_00003,Awake,0,1,1,122.0806785,182.2897861,60,60.20910759999998,1500,24.991877639597273,3000,4500,3000,4500,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.045155795659844566,True,0.0671545016993606,True,
,04,sample_4.csv,T60,T60_04_00004,Awake,0,2,2,195.4344797,255.5508339,60,60.11635419999999,1500,24.991877639597273,4824,6324,4824,6324,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.0784026426786811,True,0.055259273607262516,True,
,04,sample_4.csv,T60,T60_04_00005,Awake,0,2,2,255.5905991,315.7898035,60,60.19920440000001,1500,24.991877639597273,6324,7824,6324,7824,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.2087213129353927,True,0.2474509862374795,True,
,04,sample_4.csv,T60,T60_04_00006,Awake,0,2,2,315.8303347,376.0302525,60,60.19991780000004,1500,24.991877639597273,7824,9324,7824,9324,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.15426568616837483,True,0.1368865004378203,True,
,04,sample_4.csv,T60,T60_04_00007,Awake,0,2,2,376.07077,436.2804446,60,60.20967460000003,1500,24.991877639597273,9324,10824,9324,10824,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.0617318269598331,True,0.10002576089804958,True,
,04,sample_4.csv,T60,T60_04_00008,Awake,0,2,2,436.3206282,496.520231,60,60.19960280000004,1500,24.991877639597273,10824,12324,10824,12324,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.15151575031514888,False,0.5399129746738418,True,
,04,sample_4.csv,T60,T60_04_00009,Awake,0,2,2,496.560266,556.760777,60,60.20051099999995,1500,24.991877639597273,12324,13824,12324,13824,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.1309303873371797,True,0.2567915159586075,True,
,04,sample_4.csv,T60,T60_04_00010,Awake,0,2,2,556.8004074,617.0000916,60,60.19968419999998,1500,24.991877639597273,13824,15324,13824,15324,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.0693758972929236,True,0.39076959364403285,True,
,04,sample_4.csv,T60,T60_04_00011,Drowsy,1,3,3,762.0300994,822.2301219,60,60.20002249999993,1500,24.991877639597273,15946,17446,18934,20434,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.37252448911177144,True,0.1824430782795848,True,
,04,sample_4.csv,T60,T60_04_00012,Awake,0,4,4,963.6397831,1023.840668,60,60.200884900000005,1500,24.991877639597273,17978,19478,23954,25454,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.07843423882339885,True,0.2526977099979567,True,
,04,sample_4.csv,T60,T60_04_00013,Awake,0,4,4,1023.880128,1084.090472,60,60.21034400000008,1500,24.991877639597273,19478,20978,25454,26954,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.10732411703486916,True,0.10688522923577803,True,
,04,sample_4.csv,T60,T60_04_00014,Awake,0,4,4,1084.130459,1144.330414,60,60.199955000000045,1500,24.991877639597273,20978,22478,26954,28454,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.17245377259311667,True,0.21340925969704067,True,
,04,sample_4.csv,T60,T60_04_00015,Awake,0,4,4,1144.370873,1204.570042,60,60.19916899999998,1500,24.991877639597273,22478,23978,28454,29954,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.19762355251185776,True,0.21300905847175688,True,
,04,sample_4.csv,T60,T60_04_00016,Awake,0,4,4,1204.610754,1264.810176,60,60.19942199999991,1500,24.991877639597273,23978,25478,29954,31454,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.0926761686471776,True,0.1949117890116346,True,
,04,sample_4.csv,T60,T60_04_00017,Awake,0,4,4,1264.850268,1325.040176,60,60.18990800000006,1500,24.991877639597273,25478,26978,31454,32954,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.14524682497744343,True,0.08237827944850733,True,
,04,sample_4.csv,T60,T60_04_00018,Awake,0,4,4,1325.089921,1385.279968,60,60.19004700000005,1500,24.991877639597273,26978,28478,32954,34454,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.16887238008218397,True,0.25466526978820436,True,
,04,sample_4.csv,T60,T60_04_00019,Awake,0,4,4,1385.319987,1445.520757,60,60.20076999999992,1500,24.991877639597273,28478,29978,34454,35954,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.1439358905173906,True,0.28075921750416555,True,
,04,sample_4.csv,T60,T60_04_00020,Awake,0,4,4,1445.560713,1505.759911,60,60.199198000000024,1500,24.991877639597273,29978,31478,35954,37454,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.09932589477570791,True,0.1951876089822995,True,
,04,sample_4.csv,T60,T60_04_00021,Awake,0,4,4,1505.800289,1566.000348,60,60.20005900000001,1500,24.991877639597273,31478,32978,37454,38954,T60/filtered_sessions/sample_4.csv,True,0,0.0,True,0.1023939926055364,True,0.41152932162532224,True,
