subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,22,sample_22.csv,T30,T30_22_00001,Awake,0,2,2,1.822562456,62.00990176,60,60.187339304,1500,25.000625015646552,45,1545,45,1545,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.1988411968564994,False,0.6457101022483648,True,
,22,sample_22.csv,T30,T30_22_00002,Awake,0,2,2,62.05030322,122.2702713,60,60.21996808,1500,25.000625015646552,1545,3045,1545,3045,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.27177672887338794,True,0.32244760170012393,True,
,22,sample_22.csv,T30,T30_22_00003,Awake,0,2,2,122.309808,182.5198736,60,60.21006560000001,1500,25.000625015646552,3045,4545,3045,4545,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.10149823461896144,True,0.03509611365315581,True,
,22,sample_22.csv,T30,T30_22_00004,Awake,0,2,2,182.5599213,242.7803593,60,60.22043799999997,1500,25.000625015646552,4545,6045,4545,6045,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.09246038691879846,True,0.04548390461508238,True,
,22,sample_22.csv,T30,T30_22_00005,Awake,0,2,2,242.8205476,303.0403044,60,60.21975680000003,1500,25.000625015646552,6045,7545,6045,7545,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.36877470625697517,True,0.3485989353767151,True,
,22,sample_22.csv,T30,T30_22_00006,Awake,0,2,2,303.0802593,363.2997036,60,60.219444299999964,1500,25.000625015646552,7545,9045,7545,9045,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.03383217528456576,True,0.15519135162639536,True,
,22,sample_22.csv,T30,T30_22_00007,Awake,0,2,2,363.3402081,423.5597372,60,60.21952909999999,1500,25.000625015646552,9045,10545,9045,10545,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.14563052542717936,True,0.12973964072967692,True,
,22,sample_22.csv,T30,T30_22_00008,Awake,0,2,2,423.5994263,483.8199601,60,60.2205338,1500,25.000625015646552,10545,12045,10545,12045,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.05122328859544282,True,0.059043335620940954,True,
,22,sample_22.csv,T30,T30_22_00009,Awake,0,2,2,483.8594515,544.0800383,60,60.22058679999998,1500,25.000625015646552,12045,13545,12045,13545,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.13214013506782482,True,0.10152101341094331,True,
,22,sample_22.csv,T30,T30_22_00010,Awake,0,2,2,544.1194711,604.340389,60,60.220917899999904,1500,25.000625015646552,13545,15045,13545,15045,T30/filtered_sessions/sample_22.csv,True,0,0.0,True,0.06740012796000432,True,0.072271859472695,True,
