subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,05,sample_5.csv,S5,S5_05_00001,Awake,0,2,1,1.021755695,61.01961422,60,59.997858525,1500,25.002500250041432,0,1500,26,1526,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.14940113759124585,False,0.7888683718500057,True,
,05,sample_5.csv,S5,S5_05_00002,Awake,0,2,1,61.06016517,121.089318,60,60.02915283000001,1500,25.002500250041432,1500,3000,1526,3026,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.47566844932555913,True,0.48585337924537947,True,
,05,sample_5.csv,S5,S5_05_00003,Awake,0,2,1,121.1302729,181.1493063,60,60.01903340000001,1500,25.002500250041432,3000,4500,3026,4526,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.4507449966363609,False,1.3640702761566748,True,
,05,sample_5.csv,S5,S5_05_00004,Awake,0,2,1,181.1902735,241.2093315,60,60.019058,1500,25.002500250041432,4500,6000,4526,6026,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.14396962577469244,True,0.271968076177676,True,
,05,sample_5.csv,S5,S5_05_00005,Awake,0,2,1,241.2492998,301.2695527,60,60.02025290000003,1500,25.002500250041432,6000,7500,6026,7526,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.1362296565031589,True,0.34590224485678533,True,
,05,sample_5.csv,S5,S5_05_00006,Awake,0,2,1,301.310252,361.3394537,60,60.02920169999999,1500,25.002500250041432,7500,9000,7526,9026,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.19314462210838035,False,0.5282214592377144,True,
,05,sample_5.csv,S5,S5_05_00007,Awake,0,2,1,361.3795702,421.399631,60,60.02006080000001,1500,25.002500250041432,9000,10500,9026,10526,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.2305037975301522,True,0.4313356404764908,True,
,05,sample_5.csv,S5,S5_05_00008,Awake,0,2,1,421.4396665,481.4593964,60,60.019729900000016,1500,25.002500250041432,10500,12000,10526,12026,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.1352895855054252,False,0.6703544472335816,True,
,05,sample_5.csv,S5,S5_05_00009,Awake,0,2,1,481.5001976,541.5198958,60,60.01969819999999,1500,25.002500250041432,12000,13500,12026,13526,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.09261349962516405,True,0.24120252798045164,True,
,05,sample_5.csv,S5,S5_05_00010,Awake,0,2,1,541.5598934,601.5701218,60,60.010228400000074,1500,25.002500250041432,13500,15000,13526,15026,S5/filtered_sessions/sample_5.csv,True,0,0.0,True,0.049583324071755565,True,0.12643315841136102,True,
