subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,14,sample_14.csv,S5,S5_14_00001,Awake,0,2,1,5.825064182,65.94024944,60,60.115185258000004,1500,24.993626625203223,0,1500,143,1643,S5/filtered_sessions/sample_14.csv,True,0,0.0,False,0.6474934536990244,False,0.5783843386779091,False,processed_stationarity
,14,sample_14.csv,S5,S5_14_00002,Awake,0,2,1,65.9795351,126.1899204,60,60.2103853,1500,24.993626625203223,1500,3000,1643,3143,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.12277325830967897,True,0.15520971342906092,True,
,14,sample_14.csv,S5,S5_14_00003,Awake,0,2,1,126.2300949,186.4402037,60,60.210108800000015,1500,24.993626625203223,3000,4500,3143,4643,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.06726389353551024,True,0.13580976621294344,True,
,14,sample_14.csv,S5,S5_14_00004,Awake,0,2,1,186.479414,246.6896615,60,60.21024750000001,1500,24.993626625203223,4500,6000,4643,6143,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.09362109411032889,True,0.09843760770866192,True,
,14,sample_14.csv,S5,S5_14_00005,Awake,0,2,1,246.730473,306.9396484,60,60.20917540000002,1500,24.993626625203223,6000,7500,6143,7643,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.08328019974993046,True,0.05461703360707539,True,
,14,sample_14.csv,S5,S5_14_00006,Awake,0,2,1,306.980372,367.2000983,60,60.21972629999999,1500,24.993626625203223,7500,9000,7643,9143,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.08477380942514141,True,0.07249058303751166,True,
,14,sample_14.csv,S5,S5_14_00007,Awake,0,2,1,367.2395823,427.449496,60,60.209913700000016,1500,24.993626625203223,9000,10500,9143,10643,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.089278060581256,True,0.17333987862557454,True,
,14,sample_14.csv,S5,S5_14_00008,Awake,0,2,1,427.4899995,487.7000587,60,60.21005919999999,1500,24.993626625203223,10500,12000,10643,12143,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.11142918967040293,True,0.15905745993475043,True,
,14,sample_14.csv,S5,S5_14_00009,Awake,0,2,1,487.7399764,547.9499798,60,60.21000340000006,1500,24.993626625203223,12000,13500,12143,13643,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.2511546754540401,True,0.28815334710186824,True,
,14,sample_14.csv,S5,S5_14_00010,Awake,0,4,2,804.5698211,864.7694063,60,60.1995852,1500,24.993626625203223,14930,16430,20031,21531,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.12296433276369131,True,0.13272830613683123,True,
,14,sample_14.csv,S5,S5_14_00011,Awake,0,4,2,864.8097291,925.0104804,60,60.20075129999998,1500,24.993626625203223,16430,17930,21531,23031,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.1622090194866457,True,0.452834627918165,True,
,14,sample_14.csv,S5,S5_14_00012,Awake,0,4,2,925.05,985.2594426,60,60.2094426000001,1500,24.993626625203223,17930,19430,23031,24531,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.25527245753860683,True,0.33350287165419545,True,
,14,sample_14.csv,S5,S5_14_00013,Awake,0,4,2,985.2997828,1045.509855,60,60.21007220000001,1500,24.993626625203223,19430,20930,24531,26031,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.24497456366325238,True,0.2112968098152898,True,
,14,sample_14.csv,S5,S5_14_00014,Awake,0,4,2,1045.549527,1105.750249,60,60.20072200000004,1500,24.993626625203223,20930,22430,26031,27531,S5/filtered_sessions/sample_14.csv,True,0,0.0,True,0.11635751412932159,True,0.3752605540051147,True,
