subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,15,sample_15.csv,S5,S5_15_00001,Awake,0,3,1,13.1353631,73.23010826,60,60.094745159999995,1500,24.99562576559584,0,1500,325,1825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.057596929901332444,True,0.08762991240684645,True,
,15,sample_15.csv,S5,S5_15_00002,Awake,0,3,1,73.27034283,133.489769,60,60.21942616999999,1500,24.99562576559584,1500,3000,1825,3325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.06309785422306251,True,0.2463538829661373,True,
,15,sample_15.csv,S5,S5_15_00003,Awake,0,3,1,133.5295918,193.739521,60,60.209929200000005,1500,24.99562576559584,3000,4500,3325,4825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.05962086014091995,True,0.08579200418665611,True,
,15,sample_15.csv,S5,S5_15_00004,Awake,0,3,1,193.7795913,253.9798186,60,60.200227299999995,1500,24.99562576559584,4500,6000,4825,6325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.1317253762161644,True,0.12064469078717528,True,
,15,sample_15.csv,S5,S5_15_00005,Awake,0,3,1,254.019891,314.2302346,60,60.210343600000016,1500,24.99562576559584,6000,7500,6325,7825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.11895621260539306,True,0.31089840062184654,True,
,15,sample_15.csv,S5,S5_15_00006,Awake,0,3,1,314.2693248,374.4796686,60,60.21034380000003,1500,24.99562576559584,7500,9000,7825,9325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.1864241961484352,True,0.13610549600152202,True,
,15,sample_15.csv,S5,S5_15_00007,Awake,0,3,1,374.5193493,434.739758,60,60.22040870000001,1500,24.99562576559584,9000,10500,9325,10825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.06130169606891038,True,0.11574574070982635,True,
,15,sample_15.csv,S5,S5_15_00008,Awake,0,3,1,434.7796667,494.9893074,60,60.209640699999966,1500,24.99562576559584,10500,12000,10825,12325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.07102298518315298,True,0.20593824547611966,True,
,15,sample_15.csv,S5,S5_15_00009,Awake,0,3,1,495.0295637,555.2395825,60,60.2100188,1500,24.99562576559584,12000,13500,12325,13825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.16770426581475878,True,0.09809345127882996,True,
,15,sample_15.csv,S5,S5_15_00010,Awake,0,3,1,555.2797852,615.4893346,60,60.209549400000014,1500,24.99562576559584,13500,15000,13825,15325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.34931121462947684,True,0.1018709606175786,True,
,15,sample_15.csv,S5,S5_15_00011,Awake,0,3,1,615.5293474,675.739311,60,60.20996360000004,1500,24.99562576559584,15000,16500,15325,16825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.1567365497744261,True,0.07351362711915421,True,
,15,sample_15.csv,S5,S5_15_00012,Awake,0,3,1,675.7793384,735.9903047,60,60.210966299999995,1500,24.99562576559584,16500,18000,16825,18325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.012488047697010856,True,0.04683065698651484,True,
,15,sample_15.csv,S5,S5_15_00013,Awake,0,3,1,736.0301175,796.239377,60,60.20925950000003,1500,24.99562576559584,18000,19500,18325,19825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.28208339203572996,True,0.26893366638783933,True,
,15,sample_15.csv,S5,S5_15_00014,Awake,0,3,1,796.2801859,856.4893723,60,60.20918640000002,1500,24.99562576559584,19500,21000,19825,21325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.22083964182248136,True,0.42876228752833495,True,
,15,sample_15.csv,S5,S5_15_00015,Awake,0,3,1,856.5297685,916.7402639,60,60.2104953999999,1500,24.99562576559584,21000,22500,21325,22825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.18719433827836832,True,0.17650246691065488,True,
,15,sample_15.csv,S5,S5_15_00016,Awake,0,3,1,916.7794585,976.9793215,60,60.19986299999994,1500,24.99562576559584,22500,24000,22825,24325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.17275544216710714,True,0.25782873712741516,True,
,15,sample_15.csv,S5,S5_15_00017,Awake,0,3,1,977.0195518,1037.229893,60,60.2103411999999,1500,24.99562576559584,24000,25500,24325,25825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.2172395868828657,True,0.26113361910250366,True,
,15,sample_15.csv,S5,S5_15_00018,Awake,0,3,1,1037.270004,1097.479387,60,60.209383000000116,1500,24.99562576559584,25500,27000,25825,27325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.3729183008427051,False,0.6354260130133133,True,
,15,sample_15.csv,S5,S5_15_00019,Awake,0,3,1,1097.519567,1157.72938,60,60.20981299999994,1500,24.99562576559584,27000,28500,27325,28825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.15969640524848538,True,0.2616527645376231,True,
,15,sample_15.csv,S5,S5_15_00020,Awake,0,3,1,1157.769549,1217.979897,60,60.21034799999984,1500,24.99562576559584,28500,30000,28825,30325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.07200985704766556,True,0.17287674903405487,True,
,15,sample_15.csv,S5,S5_15_00021,Awake,0,3,1,1218.019466,1278.220401,60,60.20093500000007,1500,24.99562576559584,30000,31500,30325,31825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.050964089208538225,False,0.9396529091594898,True,
,15,sample_15.csv,S5,S5_15_00022,Awake,0,3,1,1278.269364,1338.470225,60,60.20086100000003,1500,24.99562576559584,31500,33000,31825,33325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.23016042583351057,True,0.4652975027557663,True,
,15,sample_15.csv,S5,S5_15_00023,Awake,0,3,1,1338.519895,1398.7203,60,60.200405000000046,1500,24.99562576559584,33000,34500,33325,34825,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.3298114835252235,False,0.519983837858417,True,
,15,sample_15.csv,S5,S5_15_00024,Awake,0,3,1,1398.760036,1458.96937,60,60.209334000000126,1500,24.99562576559584,34500,36000,34825,36325,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.4583614361339821,True,0.37055721516896634,True,
,15,sample_15.csv,S5,S5_15_00025,Awake,0,10,2,2156.099552,2216.300316,60,60.20076399999971,1500,24.99562576559584,36070,37570,53682,55182,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.158536862589156,True,0.3806349617484142,True,
,15,sample_15.csv,S5,S5_15_00026,Awake,0,10,2,2216.349363,2276.549392,60,60.200029000000086,1500,24.99562576559584,37570,39070,55182,56682,S5/filtered_sessions/sample_15.csv,True,0,0.0,True,0.1908730024429878,True,0.3402085730199416,True,
