subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,25,sample_25.csv,S5,S5_25_00001,Awake,0,2,1,2.151393652,62.26074696,60,60.109353307999996,1500,24.99593816004646,0,1500,83,1583,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.20130620508091285,True,0.30375620527078445,True,
,25,sample_25.csv,S5,S5_25_00002,Awake,0,2,1,62.30026889,122.5303504,60,60.230081510000005,1500,24.99593816004646,1500,3000,1583,3083,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.13269430352219666,True,0.24155561633149572,True,
,25,sample_25.csv,S5,S5_25_00003,Awake,0,2,1,122.5698056,182.7902396,60,60.22043400000001,1500,24.99593816004646,3000,4500,3083,4583,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.10984661536174174,True,0.08083068539753355,True,
,25,sample_25.csv,S5,S5_25_00004,Awake,0,2,1,182.830534,243.0599544,60,60.22942040000001,1500,24.99593816004646,4500,6000,4583,6083,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.07749780259792195,True,0.18164941012196484,True,
,25,sample_25.csv,S5,S5_25_00005,Awake,0,2,1,243.1005311,303.3203745,60,60.2198434,1500,24.99593816004646,6000,7500,6083,7583,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.04610534471240942,True,0.17781622372196837,True,
,25,sample_25.csv,S5,S5_25_00006,Awake,0,2,1,303.3597658,363.5799143,60,60.22014849999999,1500,24.99593816004646,7500,9000,7583,9083,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.052298278748275216,True,0.2676617111467129,True,
,25,sample_25.csv,S5,S5_25_00007,Awake,0,2,1,363.6197946,423.8497205,60,60.22992590000001,1500,24.99593816004646,9000,10500,9083,10583,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.10214930854946536,True,0.07024384494274688,True,
,25,sample_25.csv,S5,S5_25_00008,Awake,0,2,1,423.8906486,484.1099279,60,60.21927929999998,1500,24.99593816004646,10500,12000,10583,12083,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.1713727372095276,True,0.2181300040204615,True,
,25,sample_25.csv,S5,S5_25_00009,Awake,0,2,1,484.1498804,544.3703992,60,60.22051879999998,1500,24.99593816004646,12000,13500,12083,13583,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.1953755064621867,True,0.34500709209257713,True,
,25,sample_25.csv,S5,S5_25_00010,Awake,0,2,1,544.4097908,604.6399722,60,60.23018139999999,1500,24.99593816004646,13500,15000,13583,15083,S5/filtered_sessions/sample_25.csv,True,0,0.0,True,0.046522941730132085,True,0.08860190081185511,True,
