subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,23,sample_23.csv,S5,S5_23_00001,Awake,0,2,1,2.101407051,62.24025154,60,60.138844489,1500,24.997500250004045,0,1500,51,1551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.2634889647285983,True,0.37117003060593456,True,
,23,sample_23.csv,S5,S5_23_00002,Awake,0,2,1,62.2799356,122.4900415,60,60.2101059,1500,24.997500250004045,1500,3000,1551,3051,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.2047477453786116,True,0.35590611386343873,True,
,23,sample_23.csv,S5,S5_23_00003,Awake,0,2,1,122.5295706,182.7501504,60,60.220579799999996,1500,24.997500250004045,3000,4500,3051,4551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.08211618060699696,True,0.25865217544286456,True,
,23,sample_23.csv,S5,S5_23_00004,Awake,0,2,1,182.7896554,243.0004029,60,60.210747500000025,1500,24.997500250004045,4500,6000,4551,6051,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.11768510650666716,True,0.21182616251087122,True,
,23,sample_23.csv,S5,S5_23_00005,Awake,0,2,1,243.040416,303.2603648,60,60.2199488,1500,24.997500250004045,6000,7500,6051,7551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.05382123655011207,True,0.056443015829748984,True,
,23,sample_23.csv,S5,S5_23_00006,Awake,0,2,1,303.3001387,363.509655,60,60.20951630000002,1500,24.997500250004045,7500,9000,7551,9051,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.16562104852429613,True,0.323375665515659,True,
,23,sample_23.csv,S5,S5_23_00007,Awake,0,2,1,363.5495815,423.7704735,60,60.22089199999999,1500,24.997500250004045,9000,10500,9051,10551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.05406549177513741,True,0.2712685757938482,True,
,23,sample_23.csv,S5,S5_23_00008,Awake,0,2,1,423.8104873,484.0203032,60,60.209815900000024,1500,24.997500250004045,10500,12000,10551,12051,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.10352236409838807,True,0.1799399142233993,True,
,23,sample_23.csv,S5,S5_23_00009,Awake,0,2,1,484.060365,544.2800684,60,60.219703400000014,1500,24.997500250004045,12000,13500,12051,13551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.09781458426527535,True,0.07189898716920577,True,
,23,sample_23.csv,S5,S5_23_00010,Awake,0,2,1,544.3205245,604.5195525,60,60.199028,1500,24.997500250004045,13500,15000,13551,15051,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.05653845713519345,True,0.31262147406972307,True,
,23,sample_23.csv,S5,S5_23_00011,Awake,0,2,1,604.5604248,664.7700336,60,60.20960880000007,1500,24.997500250004045,15000,16500,15051,16551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.1853342609966568,True,0.2568987205285447,True,
,23,sample_23.csv,S5,S5_23_00012,Awake,0,2,1,664.8095737,725.0102367,60,60.20066299999996,1500,24.997500250004045,16500,18000,16551,18051,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.41062888375176143,True,0.43543884222890505,True,
,23,sample_23.csv,S5,S5_23_00013,Awake,0,2,1,725.0495753,785.2497597,60,60.20018440000001,1500,24.997500250004045,18000,19500,18051,19551,S5/filtered_sessions/sample_23.csv,True,0,0.0,True,0.48548361372001303,True,0.4289282987709273,True,
,23,sample_23.csv,S5,S5_23_00014,Awake,0,2,1,785.2902937,845.4995744,60,60.20928070000002,1500,24.997500250004045,19500,21000,19551,21051,S5/filtered_sessions/sample_23.csv,True,0,0.0,False,0.5244203114536451,False,0.5173664295689863,False,processed_stationarity
