subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,21,sample_21.csv,S5,S5_21_00001,Awake,0,4,1,394.4607253,454.6710153,60,60.21029000000004,1500,25.000000000022737,0,1500,9822,11322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.2549434895815793,True,0.06901980999165289,True,
,21,sample_21.csv,S5,S5_21_00002,Awake,0,4,1,454.7104204,514.9202206,60,60.20980020000002,1500,25.000000000022737,1500,3000,11322,12822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.10667459880289458,True,0.19392215952160258,True,
,21,sample_21.csv,S5,S5_21_00003,Awake,0,4,1,514.9600785,575.1801972,60,60.220118699999944,1500,25.000000000022737,3000,4500,12822,14322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.10321817269265776,True,0.2590397876878357,True,
,21,sample_21.csv,S5,S5_21_00004,Awake,0,4,1,575.2201104,635.4304061,60,60.210295700000074,1500,25.000000000022737,4500,6000,14322,15822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.12121034407559322,True,0.1938197223591906,True,
,21,sample_21.csv,S5,S5_21_00005,Awake,0,4,1,635.4705017,695.6805809,60,60.210079199999996,1500,25.000000000022737,6000,7500,15822,17322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.1723023671851014,True,0.3641155027606131,True,
,21,sample_21.csv,S5,S5_21_00006,Awake,0,4,1,695.720495,755.9303718,60,60.20987679999996,1500,25.000000000022737,7500,9000,17322,18822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.22993853627559233,True,0.2726002688816398,True,
,21,sample_21.csv,S5,S5_21_00007,Awake,0,4,1,755.9706657,816.1808205,60,60.21015479999994,1500,25.000000000022737,9000,10500,18822,20322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.17401224016857342,True,0.28098410510686544,True,
,21,sample_21.csv,S5,S5_21_00008,Awake,0,4,1,816.2201848,876.4203784,60,60.200193600000034,1500,25.000000000022737,10500,12000,20322,21822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.17117804054947855,True,0.28549497257039963,True,
,21,sample_21.csv,S5,S5_21_00009,Awake,0,4,1,876.4602005,936.6606238,60,60.20042330000001,1500,25.000000000022737,12000,13500,21822,23322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.4318196615795755,False,0.6047651121800195,True,
,21,sample_21.csv,S5,S5_21_00010,Awake,0,4,1,936.7100062,996.9109495,60,60.20094330000006,1500,25.000000000022737,13500,15000,23322,24822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.23791099298318305,True,0.20995802396928873,True,
,21,sample_21.csv,S5,S5_21_00011,Awake,0,4,1,996.9506326,1057.160931,60,60.21029839999994,1500,25.000000000022737,15000,16500,24822,26322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.13186215673143417,True,0.10510693937863216,True,
,21,sample_21.csv,S5,S5_21_00012,Awake,0,4,1,1057.20033,1117.400959,60,60.20062900000016,1500,25.000000000022737,16500,18000,26322,27822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.2102902080601148,True,0.17850743292355137,True,
,21,sample_21.csv,S5,S5_21_00013,Awake,0,4,1,1117.440062,1177.640031,60,60.19996900000001,1500,25.000000000022737,18000,19500,27822,29322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.06907338289037047,True,0.17174538218803892,True,
,21,sample_21.csv,S5,S5_21_00014,Awake,0,4,1,1177.68079,1237.890587,60,60.20979700000021,1500,25.000000000022737,19500,21000,29322,30822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.09137589471451896,True,0.320696907127375,True,
,21,sample_21.csv,S5,S5_21_00015,Awake,0,4,1,1237.930924,1298.130224,60,60.199299999999994,1500,25.000000000022737,21000,22500,30822,32322,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.05031930152324238,True,0.14618900971916265,True,
,21,sample_21.csv,S5,S5_21_00016,Awake,0,4,1,1298.170812,1358.370096,60,60.199284000000034,1500,25.000000000022737,22500,24000,32322,33822,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.08516665657276237,True,0.08445642352996648,True,
,21,sample_21.csv,S5,S5_21_00017,Drowsy,1,5,2,1373.31065,1433.510246,60,60.199596000000156,1500,25.000000000022737,24371,25871,34193,35693,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.23522581381991664,True,0.2051608598995242,True,
,21,sample_21.csv,S5,S5_21_00018,Drowsy,1,5,2,1433.550175,1493.760849,60,60.210673999999926,1500,25.000000000022737,25871,27371,35693,37193,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.10169567507529366,False,0.5635437275352883,True,
,21,sample_21.csv,S5,S5_21_00019,Drowsy,1,5,2,1493.800005,1554.000539,60,60.200533999999834,1500,25.000000000022737,27371,28871,37193,38693,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.06653172292282758,True,0.05425468525998886,True,
,21,sample_21.csv,S5,S5_21_00020,Drowsy,1,5,2,1554.040346,1614.24017,60,60.199824000000035,1500,25.000000000022737,28871,30371,38693,40193,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.063002439186405,True,0.16011648432669276,True,
,21,sample_21.csv,S5,S5_21_00021,Drowsy,1,5,2,1614.280041,1674.480889,60,60.20084799999995,1500,25.000000000022737,30371,31871,40193,41693,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.07482264825240711,True,0.29890384392833796,True,
,21,sample_21.csv,S5,S5_21_00022,Drowsy,1,5,2,1674.520472,1734.720432,60,60.19996000000015,1500,25.000000000022737,31871,33371,41693,43193,S5/filtered_sessions/sample_21.csv,True,0,0.0,True,0.13357968747177817,True,0.15666097596227993,True,
