subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,06,sample_6.csv,S3,S3_06_00001,Awake,0,2,1,0.952121973,61.0807693,60,60.128647327,1500,24.9931268901808,0,1500,22,1522,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.09519414091871371,True,0.0449248075810873,True,
,06,sample_6.csv,S3,S3_06_00002,Awake,0,2,1,61.11996841,121.3300395,60,60.21007109,1500,24.9931268901808,1500,3000,1522,3022,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.0662422925364302,True,0.06247011407077784,True,
,06,sample_6.csv,S3,S3_06_00003,Awake,0,2,1,121.3698781,181.5809007,60,60.21102260000001,1500,24.9931268901808,3000,4500,3022,4522,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.04065395295330701,True,0.07695323690040021,True,
,06,sample_6.csv,S3,S3_06_00004,Awake,0,2,1,181.6206658,241.8306344,60,60.209968599999996,1500,24.9931268901808,4500,6000,4522,6022,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.04127724513046684,True,0.034098610954811676,True,
,06,sample_6.csv,S3,S3_06_00005,Awake,0,2,1,241.8698776,302.0909643,60,60.2210867,1500,24.9931268901808,6000,7500,6022,7522,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.09824824159710177,True,0.14430625408112305,True,
,06,sample_6.csv,S3,S3_06_00006,Awake,0,5,2,320.4570489,380.5308073,60,60.073758399999974,1500,24.9931268901808,7837,9337,7975,9475,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.03401348527188329,True,0.13672890206352212,True,
,06,sample_6.csv,S3,S3_06_00007,Awake,0,5,2,380.5698347,440.7907791,60,60.22094440000001,1500,24.9931268901808,9337,10837,9475,10975,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.0553699189711097,True,0.038787991504232934,True,
,06,sample_6.csv,S3,S3_06_00008,Awake,0,5,2,440.8303893,501.0398414,60,60.20945210000002,1500,24.9931268901808,10837,12337,10975,12475,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.07484521732959101,True,0.08794288415677912,True,
,06,sample_6.csv,S3,S3_06_00009,Awake,0,5,2,501.0798893,561.289964,60,60.210074700000064,1500,24.9931268901808,12337,13837,12475,13975,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.02452849684142206,True,0.04451612745429743,True,
,06,sample_6.csv,S3,S3_06_00010,Awake,0,5,2,561.3307889,621.5398233,60,60.20903439999995,1500,24.9931268901808,13837,15337,13975,15475,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.06283624947712486,True,0.1064898718275509,True,
,06,sample_6.csv,S3,S3_06_00011,Awake,0,5,2,621.5798957,681.7901218,60,60.2102261,1500,24.9931268901808,15337,16837,15475,16975,S3/filtered_sessions/sample_6.csv,True,0,0.0,True,0.031762551566370714,True,0.02125767195933741,True,
