subject,session,source_file,rule,window_id,state,label,segment_id,retained_interval_id,window_start_s,window_end_s,duration_s,observed_span_s,n_samples,fs,window_start_index,window_end_index,source_start_index,source_end_index,signal_file,sqi_pass,sqi_artifact_samples,sqi_artifact_fraction,stationarity_pass,variance_stability_metric,stationarity_pass_raw,variance_stability_metric_raw,analysis_included,exclusion_reason
,25,sample_25.csv,S3,S3_25_00001,Awake,0,2,1,2.151393652,62.26074696,60,60.109353307999996,1500,24.99593816004646,0,1500,83,1583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.20130620508091285,True,0.30375620527078445,True,
,25,sample_25.csv,S3,S3_25_00002,Awake,0,2,1,62.30026889,122.5303504,60,60.230081510000005,1500,24.99593816004646,1500,3000,1583,3083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.13269430352219666,True,0.24155561633149572,True,
,25,sample_25.csv,S3,S3_25_00003,Awake,0,2,1,122.5698056,182.7902396,60,60.22043400000001,1500,24.99593816004646,3000,4500,3083,4583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.10984661536174174,True,0.08083068539753355,True,
,25,sample_25.csv,S3,S3_25_00004,Awake,0,2,1,182.830534,243.0599544,60,60.22942040000001,1500,24.99593816004646,4500,6000,4583,6083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.07749780259792195,True,0.18164941012196484,True,
,25,sample_25.csv,S3,S3_25_00005,Awake,0,2,1,243.1005311,303.3203745,60,60.2198434,1500,24.99593816004646,6000,7500,6083,7583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.04610534471240942,True,0.17781622372196837,True,
,25,sample_25.csv,S3,S3_25_00006,Awake,0,2,1,303.3597658,363.5799143,60,60.22014849999999,1500,24.99593816004646,7500,9000,7583,9083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.052298278748275216,True,0.2676617111467129,True,
,25,sample_25.csv,S3,S3_25_00007,Awake,0,2,1,363.6197946,423.8497205,60,60.22992590000001,1500,24.99593816004646,9000,10500,9083,10583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.10214930854946536,True,0.07024384494274688,True,
,25,sample_25.csv,S3,S3_25_00008,Awake,0,2,1,423.8906486,484.1099279,60,60.21927929999998,1500,24.99593816004646,10500,12000,10583,12083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.1713727372095276,True,0.2181300040204615,True,
,25,sample_25.csv,S3,S3_25_00009,Awake,0,2,1,484.1498804,544.3703992,60,60.22051879999998,1500,24.99593816004646,12000,13500,12083,13583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.1953755064621867,True,0.34500709209257713,True,
,25,sample_25.csv,S3,S3_25_00010,Awake,0,2,1,544.4097908,604.6399722,60,60.23018139999999,1500,24.99593816004646,13500,15000,13583,15083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.046522941730132085,True,0.08860190081185511,True,
,25,sample_25.csv,S3,S3_25_00011,Awake,0,2,1,604.6801984,664.9005954,60,60.22039700000005,1500,24.99593816004646,15000,16500,15083,16583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.059325204755232314,True,0.13468463151829296,True,
,25,sample_25.csv,S3,S3_25_00012,Awake,0,2,1,664.9405482,725.1605165,60,60.219968300000005,1500,24.99593816004646,16500,18000,16583,18083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.250711650059256,True,0.37929673586752594,True,
,25,sample_25.csv,S3,S3_25_00013,Awake,0,2,1,725.2005548,785.4200554,60,60.21950060000006,1500,24.99593816004646,18000,19500,18083,19583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.10588344999246059,True,0.12393629194929645,True,
,25,sample_25.csv,S3,S3_25_00014,Awake,0,2,1,785.4601185,845.6801121,60,60.21999359999995,1500,24.99593816004646,19500,21000,19583,21083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.10821169058566592,True,0.102305729586028,True,
,25,sample_25.csv,S3,S3_25_00015,Awake,0,2,1,845.7197883,905.9402089,60,60.22042060000001,1500,24.99593816004646,21000,22500,21083,22583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.23260481515720424,True,0.23245197164645698,True,
,25,sample_25.csv,S3,S3_25_00016,Awake,0,2,1,905.9798255,966.190074,60,60.210248500000034,1500,24.99593816004646,22500,24000,22583,24083,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.1444543986219926,True,0.0753231980788899,True,
,25,sample_25.csv,S3,S3_25_00017,Awake,0,2,1,966.2306252,1026.449834,60,60.21920880000005,1500,24.99593816004646,24000,25500,24083,25583,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.03803758445694761,True,0.053473905533551934,True,
,25,sample_25.csv,S3,S3_25_00018,Awake,0,4,2,1053.761065,1113.900025,60,60.13896,1500,24.99593816004646,25913,27413,26260,27760,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.2717692976235754,True,0.35079446569173944,True,
,25,sample_25.csv,S3,S3_25_00019,Awake,0,4,2,1113.940042,1174.160517,60,60.22047500000008,1500,24.99593816004646,27413,28913,27760,29260,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.14800711798043487,True,0.08446866751587191,True,
,25,sample_25.csv,S3,S3_25_00020,Awake,0,4,2,1174.200086,1234.420012,60,60.21992599999999,1500,24.99593816004646,28913,30413,29260,30760,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.13079682516593552,True,0.42363713267579184,True,
,25,sample_25.csv,S3,S3_25_00021,Awake,0,5,3,1241.962976,1302.059888,60,60.096911999999975,1500,24.99593816004646,30597,32097,30944,32444,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.21154871277631004,True,0.14772849627541648,True,
,25,sample_25.csv,S3,S3_25_00022,Awake,0,5,3,1302.099776,1362.319843,60,60.22006699999997,1500,24.99593816004646,32097,33597,32444,33944,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.08550792356957444,True,0.281812903270314,True,
,25,sample_25.csv,S3,S3_25_00023,Awake,0,5,3,1362.360276,1422.570619,60,60.210342999999966,1500,24.99593816004646,33597,35097,33944,35444,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.30035337682528557,True,0.24418424196357574,True,
,25,sample_25.csv,S3,S3_25_00024,Awake,0,5,3,1422.610402,1482.819794,60,60.20939199999998,1500,24.99593816004646,35097,36597,35444,36944,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.04549965141274491,True,0.03487312062867267,True,
,25,sample_25.csv,S3,S3_25_00025,Awake,0,5,3,1482.860409,1543.080444,60,60.22003500000005,1500,24.99593816004646,36597,38097,36944,38444,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.15658626640450812,True,0.15719874359494979,True,
,25,sample_25.csv,S3,S3_25_00026,Drowsy,1,6,4,1598.910264,1659.120011,60,60.20974699999988,1500,24.99593816004646,39486,40986,39833,41333,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.29934667120135433,True,0.1997906658403444,True,
,25,sample_25.csv,S3,S3_25_00027,Drowsy,1,6,4,1659.160637,1719.370496,60,60.20985900000005,1500,24.99593816004646,40986,42486,41333,42833,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.26325137863987064,True,0.27245161533319906,True,
,25,sample_25.csv,S3,S3_25_00028,Drowsy,1,6,4,1719.410672,1779.610356,60,60.199683999999934,1500,24.99593816004646,42486,43986,42833,44333,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.16850133036696063,True,0.15177787456346237,True,
,25,sample_25.csv,S3,S3_25_00029,Drowsy,1,6,4,1779.649958,1839.860063,60,60.21010500000011,1500,24.99593816004646,43986,45486,44333,45833,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.2099949557931314,True,0.20913956137724576,True,
,25,sample_25.csv,S3,S3_25_00030,Drowsy,1,6,4,1839.900592,1900.109872,60,60.209280000000035,1500,24.99593816004646,45486,46986,45833,47333,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.15187288419620854,True,0.24488702409637303,True,
,25,sample_25.csv,S3,S3_25_00031,Drowsy,1,6,4,1900.140695,1960.350353,60,60.20965799999999,1500,24.99593816004646,46986,48486,47333,48833,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.05608514726041421,True,0.2705106754324153,True,
,25,sample_25.csv,S3,S3_25_00032,Drowsy,1,6,4,1960.389863,2020.59983,60,60.209967000000006,1500,24.99593816004646,48486,49986,48833,50333,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.18921350375733387,True,0.32036084934560083,True,
,25,sample_25.csv,S3,S3_25_00033,Drowsy,1,6,4,2020.639786,2080.839778,60,60.199992000000066,1500,24.99593816004646,49986,51486,50333,51833,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.0306135363403029,True,0.1983109702559752,True,
,25,sample_25.csv,S3,S3_25_00034,Drowsy,1,6,4,2080.880616,2141.080561,60,60.1999450000003,1500,24.99593816004646,51486,52986,51833,53333,S3/filtered_sessions/sample_25.csv,True,0,0.0,True,0.3680823676707351,True,0.3442486665445015,True,
